vertices,x,y
4761327804,116.3020366,39.9836387
4767577946,116.2332466,39.9104798
4769195252,116.1563431,40.0320559
4774233022,116.3317019,39.9052095
4774233023,116.333552,39.9052012
4774233024,116.3335569,39.9058512
4774233025,116.3335627,39.9048103
4774233030,116.3328868,39.9052042
4775225562,116.3474845,39.9875573
4780427290,116.4485237,39.9520958
4780427291,116.4477396,39.9525951
4780427292,116.4463629,39.9513366
4786369180,116.3549257,39.9171028
4794988670,116.4043101,40.0045949
4794988671,116.4019111,40.002916
4794988673,116.404282,40.0029099
4794988674,116.4043508,40.002912
4796684019,116.5372119,39.933714
4796684323,116.5376787,39.9336881
4796684327,116.5372251,39.9335986
4796684333,116.5406365,39.9352769
4805315538,116.418113,39.9948762
4805963238,116.3165859,40.0424539
4805968648,116.3087451,40.0420054
4805979844,116.3121022,40.0370111
4805998859,116.3113087,40.0180203
4806025281,116.3212896,40.0298062
4806025283,116.3257287,40.0296127
4806025288,116.3274855,40.0281363
4806025291,116.3308436,40.0226033
4806067651,116.3307686,40.0259157
4806067659,116.330807,40.0266202
4806067660,116.3308522,40.0280694
4806067661,116.3310397,40.0194655
4806067667,116.3310662,40.0135857
4806067671,116.3309922,40.0184781
4806067674,116.3309248,40.0194767
4806067682,116.3307127,40.0236035
4806091173,116.317215,40.037609
4806091174,116.3169731,40.0391874
4806091176,116.3172091,40.0347356
4806091177,116.317215,40.0346239
4806091179,116.3180281,40.0314101
4806091180,116.3183673,40.0297769
4806091181,116.3185674,40.0298088
4806091184,116.3170583,40.0376034
4806091187,116.3224399,40.0450078
4807300382,116.3076314,40.0223573
4811782693,116.1877152,39.9388704
4811782696,116.1880618,39.9333145
4812592334,116.33609,40.0294327
4812592338,116.3361392,40.0271132
4812989285,116.3656642,39.9608921
4812989289,116.3658657,39.9594676
4813013299,116.3667879,39.9609415
4813013302,116.3676541,39.9595181
4834009863,116.4651942,39.9306379
4834009864,116.4651973,39.930764
4834009869,116.4663834,39.9306352
4836212680,116.1610944,40.0601784
4836212681,116.1572904,40.0601833
4836212702,116.166172,40.0676628
4836221722,116.176579,40.0683329
4836221726,116.1813855,40.0684715
4836221732,116.1828675,40.068648
4836221777,116.1828602,40.0703188
4836221780,116.188032,40.0707417
4836221786,116.1765401,40.071381
4836221791,116.1738284,40.0714478
4836221792,116.180231,40.0714598
4836221793,116.1804014,40.0714626
4836221798,116.1765384,40.0715125
4836221805,116.1802356,40.0715835
4836221806,116.1804045,40.0715859
4836221829,116.1704769,40.0726095
4836221849,116.1812085,40.073804
4836221854,116.1853213,40.0738767
4836221855,116.1854985,40.0738796
4836221858,116.1873346,40.0739087
4836221862,116.1731873,40.073999
4836221986,116.1805854,40.0791617
4836221987,116.1807262,40.0791842
4836221991,116.180556,40.079282
4836221993,116.1806959,40.0793026
4836222016,116.1804113,40.081104
4836251283,116.184611,40.0793062
4836251284,116.1844971,40.0793616
4836251295,116.1844424,40.0813228
4836251296,116.1845677,40.0813321
4836251305,116.1829105,40.0841833
4838342017,116.4164436,40.0564041
4838344330,116.4070566,40.043126
4838344331,116.4156235,40.0517503
4838344332,116.4163259,40.0563092
4838344334,116.4159518,40.0557731
4839482983,116.2913046,39.9321721
4839482991,116.2962607,39.932397
4839505827,116.2895087,39.9311203
4839505829,116.3026015,39.9320819
4839505830,116.3004987,39.9320955
4839505831,116.3004823,39.9312527
4839505833,116.3025969,39.9312614
4839715669,116.3044284,39.9347129
4839715672,116.3044285,39.9383495
4839715676,116.3091975,39.9387245
4839715705,116.3086055,39.9336754
4839715707,116.3043792,39.9336795
4841714812,116.2477108,40.0502271
4841714813,116.2477126,40.0513638
4844392643,116.3837051,39.8882726
4860834705,116.2508446,40.0729747
4860834706,116.2513874,40.0731399
4860834709,116.2518887,40.0732924
4860834711,116.2519558,40.0733376
4860836430,116.250565,40.0748554
4860836437,116.25119,40.075038
4860836438,116.2498003,40.0750464
4860836442,116.2503735,40.0752181
4860857281,116.2448063,40.0676006
4860857298,116.2438845,40.069446
4860857299,116.2413396,40.0694849
4860857302,116.2448881,40.0697046
4860857304,116.2457196,40.0699355
4860857306,116.2435175,40.0701397
4860857309,116.2443047,40.0709125
4861050568,116.1500693,39.9312968
4861050569,116.1504114,39.9313193
4867599296,116.1735119,40.0404458
4867599472,116.1714972,40.0437264
4867599631,116.1648403,40.0497577
4867599632,116.1718714,40.0535919
4867599634,116.168695,40.0538628
4867599641,116.168925,40.0539918
4867599649,116.1685075,40.0540392
4867599657,116.168701,40.0541848
4867599688,116.1719551,40.0559252
4867599700,116.1721802,40.0562937
4867599702,116.1719549,40.0562988
4867599836,116.1721803,40.0573123
4867599837,116.1719549,40.057315
4867599845,116.1719522,40.0578036
4867630531,116.2035445,40.0290458
4867630579,116.2057332,40.0312998
4867630612,116.2051565,40.0317883
4867640790,116.214443,40.0244982
4867691155,116.3105205,39.8486385
4872010828,116.2672956,40.0619335
4872010829,116.2679934,40.0601528
4879662772,116.4920883,39.978967
4889007302,116.4903325,39.9766716
4889007303,116.4921335,39.9766839
4889007304,116.4921377,39.9758226
4889632414,116.4933917,39.9767879
4889639030,116.4921321,39.9767238
4890954546,116.3717649,39.8834527
4891638655,116.4931062,39.9758399
4895407377,116.3425742,39.9686698
4895408280,116.3411601,39.9686612
4895408377,116.3422178,39.9686698
4895427573,116.3439296,39.9720423
4895427574,116.3438523,39.9748733
4895430710,116.3377945,39.9729928
4895436178,116.3433893,39.9682127
4895437096,116.3455388,39.9703051
4895442667,116.3455303,39.9706619
4895442669,116.3456612,39.9686327
4895448831,116.3411558,39.9688847
4895455722,116.3460016,39.9702075
4895455727,116.3461005,39.968746
4895455728,116.3466373,39.9687514
4895457764,116.3415151,39.9728252
4895458699,116.3453338,39.9750293
4895458702,116.3456536,39.9737425
4895458703,116.3466577,39.9737889
4897291292,116.3413049,39.9681959
4897291294,116.3422445,39.9673191
4897294827,116.3413077,39.9666045
4897294828,116.341294,39.9671429
4897294829,116.3413101,39.9665097
4897303400,116.3424625,39.9720521
4897303403,116.3435521,39.9720571
4897303404,116.342463,39.9719231
4897303405,116.3435545,39.9719201
4897313276,116.3424765,39.9712909
4897313278,116.3435604,39.9712845
4897349319,116.3390025,39.9710482
4897349320,116.3390025,39.9706166
4897353021,116.337446,39.9727903
4897353025,116.3373761,39.9713422
4897353029,116.3373838,39.9712868
4897353033,116.3384423,39.9707806
4897353034,116.3384469,39.9706116
4897360828,116.3385504,39.9709804
4897368784,116.3407773,39.9710355
4897368785,116.3407941,39.9706375
4897402342,116.3415235,39.9711295
4897402345,116.34153,39.9706405
4897426419,116.3383538,39.9731933
4897426420,116.3383431,39.9727948
4898498286,116.4061899,39.9554634
4898498287,116.4058972,39.9576839
4898498289,116.4164094,39.9570128
4898498290,116.4204515,39.9520168
4898498291,116.4205789,39.9498678
4898498298,116.5448471,39.9952656
4898498304,116.5469374,39.9834567
4898498306,116.5472646,39.9820917
4898498307,116.546068,39.9871962
4898498308,116.5484726,39.9875078
4898498309,116.5494423,39.9838953
4898498922,116.5531947,39.9702981
4898498926,116.5516808,39.9783322
4898498939,116.5453897,39.9789959
4898498970,116.5504824,39.9755074
4898498978,116.5494643,39.979839
4898498984,116.5486701,39.9837632
4898498996,116.5490995,39.981596
4898499004,116.5563191,39.9827497
4898499005,116.5532258,39.9820899
4898499008,116.5525458,39.9841059
4898499009,116.5541028,39.9801152
4898499012,116.5533674,39.9821182
4898499060,116.5517776,39.9698093
4898499072,116.5430551,39.9697387
4898499074,116.5431921,39.9728527
4898499075,116.5395126,39.9700328
4898499079,116.538318,39.9701924
4898499081,116.5379803,39.9722641
4898499084,116.5315331,39.9746591
4898499088,116.5321351,39.9770356
4898499125,116.5461334,39.9696575
4898499130,116.5376932,39.9646821
4898499135,116.5395241,39.9646796
4898499138,116.5393548,39.9677636
4898499143,116.5358752,39.9595587
4898499150,116.5357856,39.9646846
4898499154,116.5363062,39.9685916
4898499156,116.533975,39.9693068
4898499158,116.5370827,39.9683567
4898499167,116.5270132,39.9703967
4898499168,116.5261415,39.9640874
4898499172,116.5239683,39.9696449
4898499173,116.506749,39.9539332
4898499175,116.5073357,39.9521871
4898499180,116.5588259,39.9401541
4898499194,116.5663951,39.9488858
4898499195,116.5642865,39.9452708
4898499201,116.5674336,39.9428469
4898499446,116.601058,39.9504808
4898499449,116.6100983,39.9503697
4898499489,116.5479036,39.8878527
4898499495,116.5663364,39.888545
4898499496,116.5545556,39.8883711
4898499501,116.552966,39.8830393
4898499502,116.5580212,39.883361
4898499505,116.5586742,39.8774112
4898499506,116.5566772,39.8784962
4898499507,116.55861,39.8784706
4898499508,116.5701074,39.8794447
4907039224,116.354989,39.9612976
4907039226,116.3599497,39.9635749
4907044070,116.3554231,39.963462
4907044071,116.3619047,39.963629
4907044072,116.3618875,39.9639389
4907044075,116.362112,39.9623801
4907049520,116.3600505,39.9622939
4907049721,116.364287,39.9625101
4907131640,116.3583174,39.9555827
4907131644,116.3594375,39.9561667
4907461021,116.3405957,39.9742406
4907461022,116.3406428,39.9728176
4907461023,116.3394773,39.9738688
4907461024,116.3406079,39.9738736
4907502801,116.2296806,40.0179759
4907657646,116.305703,40.0684168
4907657647,116.3117067,40.0578962
4911736579,116.1997891,39.8951034
4911736591,116.1979789,39.8922591
4911736592,116.1979497,39.895169
4911736596,116.2003905,39.8922566
4915838675,116.3467927,39.9710974
4915843143,116.3447134,39.9661369
4915843145,116.3462241,39.965997
4915843146,116.3456264,39.9659927
4915843147,116.3456987,39.964757
4915843152,116.3444241,39.9642343
4915843154,116.3422642,39.9660968
4915843156,116.3423562,39.9646666
4916408799,116.4839905,39.8939508
4916408801,116.4883361,39.8940167
4916427707,116.5035511,40.0408846
4916427710,116.501802,40.0499001
4920835578,116.5642235,40.0610678
4920835579,116.5642591,40.0609535
4920835585,116.5666744,40.0456622
4925929426,116.3227391,39.9301278
4950854257,116.6063926,39.8359303
4950854265,116.6055792,39.8313167
4959588062,116.2760848,40.0694998
4959588063,116.2757666,40.0700707
4959588065,116.2748291,40.071393
4959588066,116.275182,40.0707186
4959588070,116.2758062,40.0699942
4966029187,116.4976071,39.9068797
4966029188,116.5029457,39.9064692
4966029189,116.5032575,39.905474
4966029190,116.5038514,39.9054783
4966029191,116.5041137,39.9064555
4971932096,116.2136747,39.9061096
4971932100,116.2150459,39.9059573
4973033386,116.4981929,39.9592
4973033390,116.4971828,39.960392
4973033391,116.4971114,39.9605316
4973048947,116.4924749,39.9624714
4973048949,116.4944154,39.963286
4973062641,116.4894317,39.9634587
4973066326,116.4839044,39.9659756
4990243536,116.3325605,40.0796699
4990243537,116.3381062,40.0798895
5000332743,116.5077098,39.859662
5007554325,116.178975,39.9113217
5007554326,116.1752756,39.911282
5007554328,116.175303,39.9131818
5007554338,116.1731434,39.9096496
5017699842,116.3042966,39.9698403
5017783960,116.1705015,39.9112402
5017784008,116.1705081,39.9096322
5017784011,116.1705154,39.9078628
5017784012,116.1731385,39.9078515
5018576920,116.3056065,39.9673997
5018578021,116.3057709,39.9662582
5018578022,116.3057107,39.9666393
5018578074,116.3033561,39.9686782
5026861251,116.3429055,40.0229027
5026861253,116.3311828,40.0155936
5026861256,116.3405191,40.0165951
5037948103,116.2146047,39.9967482
5037948116,116.2338819,39.9811007
5037948223,116.2424416,39.9753371
5037948226,116.2368402,39.9803819
5037948227,116.2380713,39.9784581
5037948229,116.238538,39.9748879
5037948233,116.2399516,39.9720086
5037948234,116.2400186,39.9719181
5037948434,116.2558463,39.9843937
5037948435,116.2555471,39.9846003
5037948437,116.2699797,39.9789695
5037948446,116.2687306,39.9781559
5042710901,116.2875066,40.0926286
5042710910,116.2943269,40.0893671
5042710911,116.2945991,40.0894473
5048454619,116.2156876,40.0238779
5057450221,116.3116823,39.9734187
5057450224,116.3091066,39.9734077
5057450227,116.3089054,39.973168
5057450229,116.3091371,39.9730185
5057450233,116.3090886,39.973574
5057450234,116.3091552,39.972874
5057450235,116.3088406,39.9735508
5057450236,116.3089374,39.9728554
5057450237,116.309379,39.9735971
5057450238,116.3094697,39.9729064
5057450239,116.3084292,39.9731289
5057450240,116.3083506,39.9735137
5057450241,116.3084776,39.9727998
5057450243,116.3098207,39.9732535
5057450246,116.3062501,39.9725124
5057450249,116.3060928,39.9735554
5057450250,116.3062765,39.9721173
5057450255,116.306266,39.9722736
5062544214,116.3109038,39.9701683
5063376169,116.3669367,39.9790392
5063376174,116.3662981,39.980547
5063672569,116.3702418,39.9791178
5063672572,116.3696005,39.9806352
5063672573,116.3687518,39.9790823
5063672582,116.3687372,39.9806144
5063672583,116.3698725,39.979109
5063672587,116.3699788,39.9776723
5067718996,116.2862383,40.0268401
5068540326,116.3672211,39.8817903
5068541068,116.3899225,39.871057
5068541071,116.3897451,39.8710504
5068541166,116.3861521,39.8682052
5068541167,116.3860967,39.8698409
5068676297,116.3617166,39.8691078
5068810489,116.3574135,39.8681151
5068810495,116.357707,39.8674513
5068811001,116.3622917,39.8716967
5073925675,116.3551826,39.8610679
5075397949,116.3549084,39.8850388
5075397951,116.3554499,39.8836622
5075397952,116.3554661,39.8850448
5075397967,116.3548509,39.8837483
5075397968,116.354863,39.8828016
5077445945,116.3712477,39.9175191
5077445946,116.3746225,39.9156448
5077445947,116.3731549,39.9155956
5077445948,116.3716777,39.9155545
5077445949,116.3722007,39.9160207
5077445950,116.3728175,39.9160379
5077445951,116.3733976,39.9160645
5077445952,116.3739743,39.9160897
5077445953,116.3745963,39.9161184
5077445954,116.3716485,39.9160029
5077446355,116.3745442,39.9170602
5077446356,116.3745383,39.9172985
5077446358,116.3754085,39.9172042
5077446359,116.375804,39.9172063
5078561669,116.1765979,40.0667951
5078561678,116.180228,40.0644221
5078582845,116.2406744,40.0447622
5078582846,116.2406744,40.0446972
5078582848,116.2382853,40.0445974
5085522479,116.328724,39.8163614
5085522487,116.3284674,39.8144619
5085522488,116.3299678,39.8163566
5085522489,116.3278988,39.816362
5085522491,116.3269427,39.8134347
5085522506,116.3278181,39.8181284
5085522510,116.3270152,39.8144735
5085522511,116.3293968,39.8144544
5085522512,116.3284796,39.8133877
5085556653,116.4972404,39.9629723
5086475903,116.2761234,39.8730699
5098449216,116.384397,39.8986704
5098449217,116.384225,39.8988145
5101645686,116.3025147,39.9671646
5101645687,116.303523,39.9672422
5101645688,116.3046394,39.9673281
5104335738,116.3239709,39.932942
5104335741,116.3239675,39.931101
5104335743,116.3273793,39.9329642
5105418695,116.3137418,39.9254345
5107735324,116.3414112,40.0388112
5117734218,116.3345753,39.9488398
5123511204,116.1687253,40.0579
5125660273,116.173478,40.0597679
5125660287,116.173667,40.0604843
5125660296,116.1729147,40.0597667
5125660297,116.1729127,40.05958
5125660317,116.192009,40.0667818
5128186652,116.3704604,40.0342239
5136638591,116.4718385,39.9155456
5136638592,116.4676683,39.9192103
5136638593,116.4675096,39.9202275
5136638594,116.4675189,39.9206
5136638596,116.4634542,39.9211878
5136638599,116.4633771,39.9199144
5136638600,116.4675662,39.9198786
5136638601,116.4690687,39.9200146
5136638602,116.4715058,39.9209762
5136638603,116.4715058,39.919685
5136639028,116.45962,39.9163048
5136639030,116.4592029,39.9122401
5136639034,116.4683932,39.9146354
5142351722,116.5549541,40.0901236
5142351727,116.558434,40.0809358
5142351728,116.5619481,40.084023
5142351729,116.5540693,40.0846385
5142351730,116.5620768,40.0868097
5142351731,116.5545042,40.0873614
5142351732,116.555028,40.0905772
5142351733,116.5591264,40.0870273
5142351734,116.5588099,40.084261
5143188131,116.3086433,39.9389022
5143188132,116.3189932,39.8959443
5146217979,116.3205335,39.8767334
5146217980,116.3231117,39.8767512
5146217984,116.3281437,39.8768737
5146217985,116.3262445,39.8781143
5146217988,116.3230689,39.8782522
5146217989,116.3248604,39.8757881
5146217990,116.3248528,39.8758496
5146217991,116.3248488,39.8768165
5146217992,116.324844,39.878121
5146217997,116.318272,39.8763852
5146217999,116.3151523,39.875944
5146225550,116.3265676,39.8781181
5146225552,116.3262432,39.8768176
5146225553,116.3262638,39.8758805
5146225554,116.3262641,39.8758275
5146225565,116.3281178,39.8848842
5146228688,116.3357826,39.8007219
5146228691,116.3394798,39.8026731
5146232414,116.3400912,39.8027222
5146232416,116.340992,39.8026905
5146232419,116.3455482,39.8024153
5146233128,116.3458979,39.8044482
5146233129,116.345737,39.803422
5146233135,116.3443391,39.7947765
5146233136,116.3419992,39.7949257
5146233140,116.3517895,39.7942869
5146233154,116.3491066,39.803256
5146618522,116.4865793,39.9693315
5146618535,116.4870791,39.9706609
5162792189,116.4329155,39.9381977
5162792190,116.430187,39.9381303
5167221853,116.4569762,39.9603411
5169437650,116.4507122,39.9472575
5172610160,116.1989462,39.9957814
5172728449,116.2962311,39.8295576
5172728450,116.2962362,39.8323665
5172728456,116.2916122,39.8347381
5172728457,116.2946216,39.8357308
5172728458,116.2946271,39.8347283
5172728459,116.2931189,39.8347332
5172728460,116.2931126,39.8323751
5172728468,116.2870801,39.8403774
5172728469,116.2879907,39.835644
5176428549,116.3397444,39.9327229
5176428550,116.3392911,39.9327185
5176428553,116.3381375,39.9327687
5179117563,116.2880358,39.9728466
5181034867,116.4509268,39.9338331
5183874424,116.4986964,39.9380959
5183889532,116.4971795,39.9379082
5183889533,116.49726,39.9376985
5183889534,116.4981504,39.9388234
5183889535,116.4986496,39.9388506
5183925571,116.4967751,39.9355497
5184436001,116.3524039,39.9630222
5184443166,116.3797728,39.958044
5184443476,116.3797741,39.9615335
5184893391,116.4729809,39.9776134
5188825996,116.4712477,39.9761979
5188825997,116.4729295,39.9750941
5188825998,116.4720873,39.9743336
5188825999,116.4717547,39.9748598
5188826000,116.4724185,39.9754345
5188826008,116.4731696,39.9752783
5188837076,116.4988617,39.9367252
5188837084,116.4762555,39.9766071
5190540079,116.3588302,39.8355837
5190540080,116.3644502,39.8355219
5190540081,116.361832,39.8355507
5190540082,116.361837,39.8387259
5190540083,116.3646847,39.8388989
5190540084,116.3645259,39.8388991
5190540102,116.3620932,39.8301044
5190540103,116.3680246,39.8322233
5190540104,116.367968,39.8338089
5190540105,116.3679715,39.8343242
5190540107,116.3698984,39.8420865
5190540117,116.3761364,39.8324863
5190540118,116.3761299,39.8305078
5190540930,116.3727125,39.835773
5190540931,116.374711,39.8358769
5190540938,116.3778987,39.8372306
5190540940,116.3805127,39.8372923
5192637812,116.1788589,40.092541
5192710616,116.2000966,40.0673537
5192710878,116.1993537,40.073118
5194377570,116.4774887,39.9758484
5194377571,116.4785035,39.9767495
5194377572,116.4746667,39.9783724
5194377573,116.4750794,39.978731
5196171962,116.5151374,39.9301115
5196171964,116.5240152,39.9295952
5196171967,116.5243053,39.9283181
5196171972,116.5242797,39.929429
5196171975,116.5365975,39.9288649
5197907729,116.4820002,39.9829293
5197907730,116.4814049,39.9823861
5199786706,116.5850518,40.0482858
5200255004,116.4321725,39.9322586
5200312697,116.4357606,39.9326331
5202428357,116.5420435,39.8879527
5202428370,116.5375612,39.8918779
5202428373,116.5387775,39.8933903
5202428378,116.5491517,39.8932479
5202428380,116.5458865,39.8930832
5202428381,116.5419912,39.8894372
5202428386,116.5463465,39.8927205
5202428399,116.5473634,39.8926767
5202428408,116.5709079,39.892007
5202428415,116.5926142,39.8930998
5202429330,116.5708672,39.8923987
5202429335,116.6009115,39.893559
5202429354,116.5518493,39.8945767
5202429360,116.5418078,39.8969325
5202429368,116.5476117,39.8980467
5202437270,116.4364488,39.9326156
5209404121,116.4547691,39.9769104
5209404126,116.4561148,39.9773914
5209564910,116.389027,39.8845402
5209750140,116.1735806,39.8798216
5222804483,116.3139512,39.8664727
5222804484,116.3142942,39.8663472
5222804491,116.3174884,39.8593718
5222815327,116.331091,39.8665442
5222815328,116.3314356,39.8666898
5222815334,116.3307337,39.8711718
5222815338,116.3221633,39.870947
5222815831,116.3151251,39.8649926
5222815838,116.3288746,39.863245
5222815839,116.3304537,39.8615215
5222815843,116.3155792,39.8617789
5222815851,116.3072116,39.8624972
5222815855,116.315199,39.863336
5222815857,116.3194892,39.8634559
5222815860,116.3249801,39.8623696
5227945375,116.4432362,39.9385625
5227945376,116.4422325,39.9392644
5227945377,116.4422368,39.9386812
5227945378,116.4432352,39.9386862
5227945379,116.4432327,39.9389844
5227945382,116.4432319,39.9390832
5227945383,116.4432339,39.9388155
5227945387,116.4432328,39.938964
5227945388,116.4437656,39.9389618
5227945389,116.4421394,39.9395555
5227945391,116.4410772,39.9386767
5227945392,116.4412182,39.9385154
5227945393,116.4442262,39.9385211
5229699406,116.3388723,39.9477243
5229699418,116.3413171,39.9439682
5235825576,116.4577672,40.0088777
5235825577,116.4569311,40.008376
5235825602,116.4598824,40.0097109
5235825609,116.45775,40.0091672
5235825610,116.4578263,40.0096252
5235825614,116.4568646,40.0095782
5235827137,116.4579218,40.0082736
5235827139,116.4580815,40.0074088
5235827146,116.4564467,40.010171
5235827147,116.4565412,40.0071273
5235827149,116.4567047,40.0078067
5235827155,116.4600657,40.0101851
5235827157,116.4854601,39.9960574
5235827179,116.4744703,40.003236
5235827182,116.4744404,40.0009029
5235827183,116.4744687,40.0018078
5235827184,116.4727503,40.0018088
5235827185,116.4744076,40.0025729
5235827186,116.4754894,40.0025018
5235827187,116.4754892,40.0017752
5235827188,116.4726815,40.002805
5235827189,116.4744238,40.002744
5235827190,116.472746,40.0019435
5235827191,116.4724658,40.0019477
5235827222,116.474447,40.0029892
5235827223,116.4726582,40.0031792
5235827224,116.4727244,40.0022706
5235827225,116.4744135,40.0022444
5235827232,116.4754894,40.0028633
5236168180,116.4577915,40.0073617
5236175754,116.4591236,40.0093936
5236175755,116.4591696,40.0094802
5238912684,116.3264815,39.9458961
5239211247,116.4940318,39.9316151
5239211248,116.4940659,39.930273
5239211249,116.4983334,39.9278776
5239211250,116.4983935,39.9302081
5239211252,116.4959918,39.9269815
5239211253,116.4989116,39.9278547
5239222317,116.4605456,39.9725555
5239222320,116.4696141,39.8920207
5239225721,116.4696764,39.8944586
5239225722,116.4665436,39.8945168
5239225723,116.47137,39.8944414
5240336449,116.4957832,39.9428243
5240336450,116.4995037,39.943164
5240336454,116.4998317,39.9404993
5240337655,116.4959407,39.9234882
5240337656,116.497184,39.9234953
5240337657,116.4971609,39.92188
5240337658,116.497128,39.9248674
5240428583,116.4972041,39.9327788
5240428584,116.4971934,39.9302982
5240428585,116.4967106,39.9327809
5240428586,116.4966447,39.9350041
5240428588,116.4959422,39.9327809
5241061014,116.4218633,39.9481071
5241061018,116.4283207,39.9480002
5242939408,116.3002849,39.8619866
5242939411,116.3008554,39.8566899
5242939412,116.3006729,39.8586512
5242939417,116.3032338,39.8449989
5242939421,116.3279083,39.8393071
5253141784,116.4451515,39.8012438
5253141785,116.4502695,39.8013746
5253228578,116.5029257,39.9272699
5253228588,116.5028345,39.9257766
5253230465,116.5027889,39.9216626
5253230467,116.4992616,39.9217749
5253234336,116.5003588,39.9166679
5253234342,116.4962604,39.9168819
5253234343,116.4959195,39.9169889
5253234344,116.4959178,39.9167667
5253254368,116.4987249,39.9380135
5253520781,116.6027432,39.8961909
5253520788,116.6027076,39.8971515
5253520790,116.6000885,39.8969515
5253520791,116.6026516,39.8992675
5253520797,116.5981664,39.897588
5253520798,116.6013809,39.8961661
5253520804,116.6002524,39.8970611
5253520808,116.6031509,39.8979469
5253520809,116.6058067,39.8979752
5254165225,116.4078139,39.8104856
5254165227,116.3964044,39.8097873
5256821825,116.4213868,39.8857908
5256821826,116.4215662,39.8851432
5256821827,116.4213118,39.8860575
5256833714,116.2311305,40.0016504
5256833715,116.2291878,40.0011102
5256833718,116.2304581,40.0019652
5256833719,116.2292782,40.0011353
5256834921,116.2295801,40.0014965
5256834922,116.2309758,40.0016087
5256834924,116.2297015,40.001493
5256896032,116.2480572,39.9750992
5256896033,116.2532225,39.9760114
5256904318,116.2540513,39.9722273
5257026492,116.2387013,39.9000065
5257026494,116.2377883,39.9000083
5257026495,116.2377852,39.8998797
5257026496,116.2371356,39.8998773
5257026497,116.2371354,39.8998229
5257026498,116.2377821,39.8998253
5257026499,116.237779,39.8995275
5257026500,116.2387003,39.899518
5257026501,116.237779,39.8987924
5257026502,116.2387003,39.8987971
5257026507,116.2387335,39.9013113
5257026508,116.2396279,39.901302
5257026511,116.2387234,39.9023592
5257026512,116.237457,39.9013082
5257026513,116.2379285,39.9013094
5257026514,116.2379245,39.9006034
5257026516,116.2396247,39.9006252
5257026517,116.2387417,39.9006314
5257081812,116.3518811,39.9849677
5257081815,116.3554069,39.982375
5257081819,116.3519918,39.982244
5257082023,116.3519287,39.9840539
5257082024,116.3553954,39.984125
5257082029,116.3476876,39.98281
5257082030,116.3479369,39.9828199
5257082034,116.348831,39.9825915
5257082037,116.3487984,39.9831118
5257082044,116.3519385,39.9837726
5257082079,116.3491674,39.982001
5257082080,116.3519914,39.98205
5257082084,116.3499136,39.9809407
5257082088,116.3502574,39.9820199
5257082274,116.354668,39.985022
5257082277,116.3546688,39.9841108
5257091980,116.5849452,39.9186065
5257091981,116.5856787,39.9186682
5257091987,116.587974,39.9189772
5257091988,116.5873184,39.9189373
5257091994,116.5873521,39.9185883
5257091995,116.588013,39.9186256
5257091996,116.5892032,39.9189096
5257091997,116.5906742,39.9189996
5257123188,116.2696538,39.958835
5257123189,116.2743722,39.9591588
5257123190,116.272674,39.9590423
5257123191,116.2727161,39.9556832
5257123192,116.2726973,39.9571855
5257123193,116.2745819,39.9572861
5257128352,116.3566451,39.9878972
5257128353,116.3565894,39.9902266
5257128354,116.3575233,39.9902632
5257128355,116.35763,39.9879343
5257146993,116.3511315,39.9820351
5257146994,116.3511352,39.9817332
5257146995,116.3510222,39.9837489
5257146996,116.3510117,39.9840398
5257147015,116.3539016,39.9859752
5257147016,116.3591828,39.9860773
5257244868,116.3661466,39.8603889
5257244869,116.3649008,39.8592974
5257244870,116.362098,39.8572882
5257244877,116.3636839,39.857394
5257244878,116.3642383,39.8592771
5257244879,116.3642235,39.8598972
5257255531,116.3585906,39.8605649
5257255532,116.3634429,39.8607227
5257255533,116.3667265,39.8608838
5257255535,116.3665999,39.8606383
5257288681,116.363927,39.8577713
5258149899,116.2960417,39.9120165
5258149900,116.2934269,39.9119907
5258150944,116.2934105,39.9117106
5258150951,116.2931153,39.9140973
5258150952,116.2955594,39.9145547
5258150954,116.2952826,39.9136653
5258150955,116.2953523,39.91311
5258150956,116.2953308,39.9127806
5258150957,116.2953398,39.9129078
5258150958,116.294612,39.9129041
5258150959,116.2953335,39.9132795
5258150960,116.294612,39.9132127
5258150961,116.294612,39.9135706
5258150962,116.2951845,39.9140106
5258150963,116.294494,39.9139039
5258150964,116.2951472,39.9141423
5258150965,116.2954521,39.9141779
5258150966,116.2952545,39.9137642
5258150967,116.2957224,39.9138463
5258150968,116.2953243,39.9133492
5258150969,116.296046,39.9133731
5258150972,116.2949948,39.9144491
5258150973,116.2958086,39.9131286
5258150978,116.2891932,39.9142491
5258150980,116.2929344,39.9141605
5258150983,116.2927614,39.9159874
5258150984,116.2945066,39.9151805
5258150985,116.2927942,39.9148588
5258150986,116.2914275,39.9166012
5258150992,116.2900767,39.9142467
5258150993,116.2924352,39.9161375
5258150996,116.2917159,39.9150148
5258150998,116.2916234,39.9142426
5258151001,116.292203,39.9116982
5258151002,116.2922526,39.9104676
5258151003,116.2891943,39.9104621
5258151008,116.2925428,39.9094522
5258151009,116.2925401,39.9104638
5258151010,116.292571,39.9077145
5259217236,116.2946178,39.9077047
5259217237,116.2946124,39.9074675
5259217238,116.2947787,39.9074675
5259217239,116.2947841,39.9077039
5259217240,116.2946874,39.9064724
5259217241,116.2946983,39.9067638
5259217276,116.2961289,39.910389
5259217281,116.2985165,39.9106524
5259217286,116.2934502,39.9131113
5259217287,116.2923978,39.9131053
