vertex_1,vertex_2,length,haversine
72855736,700358676,159.084,0.15885736482296414
72855736,72855743,731.098,0.730873938656776
72855743,276320714,1287.726,1.274330226802947
72855764,72860539,2529.399,2.5293800173350327
72860539,1617939455,685.977,0.6826884676439371
72860539,1667135826,368.05600000000004,0.3312320134850733
72863075,610572175,332.154,0.3156100765940784
72864050,244891650,484.92799999999994,0.4493775794752683
72864050,981893629,304.08799999999997,0.29729766706730776
76435338,533631512,402.59799999999996,0.3826593710566077
76435338,1840711606,246.50899999999996,0.23655897139937546
76440368,1840718933,16.858,0.016857660210549776
76440368,1056760425,1064.3600000000001,1.0640477961346457
76440384,1056760509,265.383,0.2652700014090664
76440394,76443702,393.823,0.3936742201465575
76443702,287959450,243.813,0.24198295033339182
76443702,2476520405,403.63399999999996,0.3578036706123588
76456794,1838490440,148.771,0.1487705886862599
76456794,343335098,17.311,0.01731117000477221
76456794,5839168068,299.276,0.29927554762888303
76456803,343335393,13.248,0.013248334660777766
76456803,5903117416,24.816,0.02481628258684522
76456804,76456805,16.855,0.01685533895085821
76456805,2296668977,169.876,0.16987645697856518
76456821,1942597363,85.469,0.08546881231226396
76456821,1942597351,31.944,0.0319439965582494
76456822,1942597349,25.651,0.025651243612097436
76456822,1351023255,119.095,0.1189988579468955
76456822,4161651900,325.821,0.3258210975423231
76457109,2304301966,27.054,0.02705439417054014
76457109,260726400,193.978,0.19385753409411588
76457113,2304301950,179.117,0.17911702356777168
76457113,1814461866,208.73100000000002,0.2087092355395351
76457113,5422160003,102.06400000000001,0.10206381664492169
76457113,2304301988,239.149,0.23042045044123677
76457116,4973066326,70.219,0.07006803012221569
76457116,76457123,22.605,0.022604890885341115
76457123,1814461858,497.048,0.3582241248084011
76457123,3259313324,176.873,0.176646762052553
76457123,76457116,22.605,0.022604890885341115
76457133,260726396,143.841,0.1438411035674696
76457133,2304293427,177.148,0.17714787787216757
76457134,5522678971,14.857,0.0148572976487464
76457134,2304301956,244.365,0.24436488297833464
76457139,76457134,49.804,0.049803514330642486
76457139,5848811369,289.699,0.2896883790750449
76457143,2390476423,209.636,0.20963586719500812
76457143,2390476425,209.99,0.20988861499312816
76457143,76457145,153.284,0.15328419999585732
76457145,2304288850,64.924,0.06492398660673068
76457145,2304293427,234.14,0.23414003583799775
76457145,76457143,153.284,0.15328419999585732
76457475,332949643,16.547,0.01654699043715018
76457475,76457481,438.844,0.4388438153792185
76457477,76457475,44.617,0.0446170072728725
76457477,36704808,53.287,0.05328655976932427
76457480,244884033,54.645,0.054644882556685946
76457480,332949610,11.812,0.011812070154032121
76457480,1634975434,720.0219999999999,0.7199798440542273
76457481,332949611,12.843,0.012843057247744228
76457481,76457480,227.552,0.22755191457148882
76457481,35722724,58.444,0.058444335750488866
76457576,1192323485,13.53,0.013530078770193311
76457579,1449318352,15.321,0.01532114468329653
76457579,1449318362,170.13400000000001,0.17013264166209127
76457580,76457599,14.772,0.01477172380708648
76457599,76457600,21.343,0.02134287260453124
76457600,3564869820,188.031,0.187243543407457
76457600,1192323479,83.25,0.0821990586441085
76457617,1819087356,230.638,0.2253404059430994
76457617,76457576,49.511,0.04805423137913115
76457683,3530515323,180.153,0.18015341119477427
76457683,1449318326,12.846,0.012846304141009656
76457683,1449318290,13.756,0.013756110804553925
76457684,733859914,111.598,0.11159764978103338
76457684,733859375,86.81700000000001,0.0862818537885996
76457684,7825648565,167.246,0.16636386193108177
76457684,7419678743,139.069,0.13876233238463154
76457684,1449318284,93.319,0.08822062354336897
76457858,533627718,285.672,0.28521598650339525
76457858,260560256,235.11700000000002,0.23510437511603777
76457858,341182265,131.275,0.12869153262108793
76457861,733788275,33.336,0.03333503142279056
76457861,6059997997,74.94200000000001,0.07395202163908815
76457861,260560353,183.292,0.1832344123447858
76457870,76457874,258.11199999999997,0.2558939879166994
76457870,6059997995,351.853,0.34634146393152304
76457874,76457875,57.634,0.05763408125656218
76457874,76457870,258.11199999999997,0.2558939879166994
76457875,90235956,92.362,0.0923615858256075
76457875,733992806,193.212,0.19321211296955204
77304678,331213218,175.733,0.17567157154220717
77304678,1406768062,1120.3319999999999,1.1137379066235782
77305568,2480495375,1073.455,1.065134845501066
77315189,401367105,1753.6050000000002,1.6078583216772238
77331934,1891073426,316.89099999999996,0.3020554793466999
77732047,1429524739,14.844,0.014843514766684128
77732047,390990636,15.385,0.015385160389403027
77732047,1414035080,450.51,0.45050732999398957
77732049,733992798,130.192,0.13019231195101366
77732049,733992789,255.271,0.25154189963708834
77732049,380765518,138.677,0.1386782560689037
77732049,1673265503,172.84,0.17223639350070244
77732581,380762479,182.82,0.1828199521717054
77732581,330842108,18.29,0.018289670752509365
77732582,1429524725,11.851,0.011850643841446537
77732582,325686443,13.932,0.013931686019494223
77734114,2264144506,11.61,0.011610326689673836
77734114,734046257,111.411,0.11093942799355548
77734114,1599968950,420.028,0.4191281624757727
77734114,342821878,60.143,0.06014246663206613
77738854,1549077232,160.106,0.15995530237086591
77738854,1549077232,160.649,0.15995530237086591
77744964,77746338,136.624,0.13662445483439375
77746327,322121110,13.571,0.013571086616259538
77746327,1414035056,355.673,0.3556467243057712
77746331,1599483534,35.726,0.03572623328752843
77746331,1598453922,552.892,0.5528054310287644
77746332,77746331,153.835,0.15383526121052415
77746332,1549077228,14.864,0.014863748432130796
77746334,1598453935,46.326,0.04632565791376155
77746334,2480776634,150.827,0.15082722276538793
77746337,1231628482,22.055,0.022054863966613266
77746337,734169511,482.501,0.4820827954999717
77746338,1231628455,46.607,0.04660698192232605
77746338,124178257,134.92100000000002,0.13476847578978224
77746341,1598459393,8.022,0.008022107373649551
77746341,1598459390,87.616,0.08761598655406497
77751976,5826135561,327.032,0.3270316718115289
77751976,733788966,81.647,0.0816466626160005
77751976,266111653,39.508,0.03950751012789639
77751976,7825648541,84.246,0.08424550451006343
82972304,1351272715,79.594,0.07959432026379273
82972556,289122642,237.74200000000002,0.23774158230419823
82972556,82972982,274.48299999999995,0.09732717493706428
82972982,1765245310,69.641,0.06964135425853143
90235913,252853377,178.898,0.1788983221351982
90235913,342822008,344.31600000000003,0.34429449541618035
90235913,1743058148,382.646,0.3820312985400186
90235913,90235917,321.91499999999996,0.3219135896800058
90235917,90235913,321.91499999999996,0.3219135896800058
90235917,252853378,171.195,0.17119381747626247
90235917,2264436177,203.09199999999998,0.20306766031694562
90235922,734045611,147.001,0.14700143624666548
90235922,90235924,338.67999999999995,0.3385158892364173
90235922,734045464,196.951,0.1969508110053728
90235922,734045628,357.775,0.35775372712229336
90235924,90235944,137.253,0.1372526144669522
90235924,90235922,338.68,0.3385158892364173
90235924,6445856555,145.623,0.14558216771138058
90235937,6445856556,125.02199999999999,0.1250218115089329
90235937,25585099,444.276,0.4439026279545775
90235937,734045614,117.175,0.11717450295991984
90235944,90235924,137.253,0.1372526144669522
90235944,5077446359,332.495,0.3322181185207318
90235944,733992942,218.246,0.21823184686031388
90235956,1502696803,114.072,0.11407207021805031
90235956,1743058148,8.787,0.008786795308290775
90235956,1502696828,115.506,0.11437762945855517
90235958,294123609,13.537,0.013537406032509575
90235958,32877189,751.223,0.7512107399852461
90235958,733967235,153.584,0.15347170762414483
100630167,1841644323,13.361,0.013360832063285775
100630167,2108495777,336.052,0.3360515358356985
100630167,1885117439,301.116,0.3011162893439681
100631017,1736610631,19.96,0.01996036098487086
100631017,4721081673,231.828,0.23182757007872107
100631861,1885117435,76.667,0.07666717114722037
100631861,1114079310,295.10699999999997,0.29510564537126965
100631861,1114079296,159.726,0.15971821500455968
100634167,35551151,79.577,0.07957709649953607
100634167,1038256896,129.148,0.12914810949924996
100634167,534075678,96.23400000000001,0.09600174648573997
100634747,1840733223,10.174,0.010174001085765378
100634747,266112275,249.604,0.24960373646800826
100634747,1840733220,226.73899999999998,0.22673900131360758
100634912,266111936,33.262,0.0332620682774829
100634912,1819087340,100.303,0.1003036998658359
100634912,1977226294,364.332,0.3641032830660638
100638705,1802398444,198.338,0.19552106804444766
100638705,1802398443,195.74,0.19574013554848574
100642175,1802402464,37.061,0.037061399707214324
100649633,1634975412,12.999,0.012999242560726218
100649633,2207734176,358.765,0.35876507285534665
100650112,2207734237,9.352,0.009351568478196246
100651857,2199144473,10.278,0.010278073827007605
100651857,2199144468,398.942,0.39894197446844887
100651857,1859897263,12.996,0.012995876957507797
100651858,100653372,359.552,0.3595523927253854
100651858,266109741,108.689,0.1086887573816424
100651858,129899686,122.525,0.12252514146232371
100651858,534075573,350.78999999999996,0.24130538610737703
100653372,100651858,359.552,0.3595523927253854
100653372,266110505,239.084,0.2390835740168785
100653372,266109743,111.657,0.11165657031029318
100653372,266110531,163.953,0.1639526754845972
100653852,100651857,484.021,0.4840210674536936
100653852,1819087303,14.777,0.014777340297704675
100653852,3389372654,9.05,0.009050067100074582
100655353,3580864566,214.93,0.21492068911242732
100655353,3580864567,406.69599999999997,0.27461405132677935
100655684,1840733226,57.049,0.057049450219532706
100655684,332949635,11.931,0.011931341821525934
100655684,76457477,532.895,0.5328901433349381
124171932,1410718531,10.152,0.010152187791294058
124171932,754515378,213.853,0.2138531133679125
124173663,8721973738,12.706,0.012705636688582869
124173663,1410718575,73.65,0.07318139835076098
124173663,8278909768,251.946,0.25194487686819467
124173668,331149180,11.004,0.011003565612625787
124173668,2010691736,167.39499999999998,0.16739328476697526
124173670,6398560299,150.11100000000002,0.1501096088115836
124173670,3101798204,156.287,0.15628486575092723
124173670,754514784,113.162,0.11244519908515317
124173670,331148077,466.68800000000005,0.4666877006557594
124174677,1298058591,98.512,0.09848464094684667
124178220,340068781,316.31100000000004,0.3142763999963691
124178220,32061956,391.905,0.31070666237921424
124178257,1231628439,7.371,0.007370527248644897
124178257,322121120,8.172,0.00817179578253821
124178257,77746337,173.383,0.17323343211467085
124185804,1417716294,1336.203,1.2914060947677712
124185804,605312246,514.198,0.5140968024487018
124185977,1343049923,273.459,0.2570204033102999
124185977,124186038,221.03799999999998,0.21341669563872995
124185996,124185977,986.7589999999999,0.9831412461890199
124186038,606972725,3244.510999999999,3.0682466195636615
124186353,245114442,336.664,0.3362099700832711
124186353,1886848833,313.118,0.29877864186357844
124186353,6896226075,27.516,0.027146783762243734
124186353,5873006172,32.558,0.032094153244639705
124186540,1637646566,781.099,0.7798914809067519
124186569,7229004209,44.938,0.04493817201328175
127226581,746964200,335.576,0.3355761726944383
127226581,127227174,132.76799999999997,0.13276726108670242
127227174,534076987,234.885,0.23488471080377868
127227174,258971034,275.69800000000004,0.27569776525622147
127235022,1736610666,11.647,0.011646814447182867
127235022,100631017,297.20500000000004,0.2972050065511818
127235022,4721081665,268.847,0.26799477356726426
127235769,1805915868,306.475,0.3064750742672409
127235769,418063786,132.404,0.1324038925844397
127235769,491028805,66.784,0.06662228327940808
127235769,1736610647,222.59499999999997,0.22059109079542785
127255833,1718852237,10.349,0.01034922639813332
127255833,7246842321,15.414,0.015413633707528126
127255836,1718852243,9.096,0.009096080795375286
127255837,1718852246,66.442,0.06644232045790885
127255837,1718852234,81.167,0.08004308607064838
127264355,321760756,20.763,0.020763421840221927
127264355,1892844572,360.70500000000004,0.35979967514546435
127265129,264827845,25.38,0.025380456449112833
129899686,100651858,122.525,0.12252514146232371
129899686,266109723,260.399,0.2601911755826309
165738203,8259859264,8.524,0.00852397952524992
165738203,1814086925,13.976,0.013975641460144636
165738203,1239554868,182.5,0.1824998047838344
165738204,1814111727,13.722,0.01372189750079791
165738204,165738235,297.21599999999995,0.29574261068262053
165738216,740237173,295.665,0.295665358666242
165738216,370953276,10.041,0.010040948266575617
165738224,1828299343,179.518,0.1795176772311208
165738224,2513651063,234.627,0.23339548890311002
165738224,1828299243,222.53300000000002,0.2200081291846375
165738224,739197981,181.208,0.18104838561881176
165738235,2293148403,26.371,0.026371188615801195
165738235,1814111695,10.577,0.010577451723139982
165738239,1814111762,13.034,0.01303355402758407
165738239,258970251,308.086,0.30808041675350534
165738260,288368656,12.048,0.012048259062901395
165738260,1890893708,162.88400000000001,0.16288389970230652
165738262,2388352360,133.73,0.13373021516512476
165738262,1814086988,8.391,0.008390687853558442
165738263,2388259052,226.98,0.22697968121695014
165738263,288368609,21.334,0.021333646880742466
165738264,2384928165,147.946,0.14794565847804506
165738264,1813996313,15.64,0.015639597093350766
165738265,1814086984,12.182,0.01218162837579983
165738265,165738307,209.402,0.20940215306145923
